Device_ID,IMEI,WiFi MAC ID,Charger Cable Connected,Charging,Button Test,Battery Percentage,NOR Flash Test,EEPROM Test,EEPROM ERASE Test,GPS Test,RTC Test,Scanner 1 Test,Scanner 2 Test,WiFi Test,Validity,Board Test Result,TimeStamp,Server,Product code,Start_up packet,Health packet,comm_mode,comm_mode,wifi_fw_ver,firmware_version,hardware_version,communication_mode,BLE Scanner,Lora Scanner,Application Test Result
GSWCL00981,8.67689E+14,48:E7:29:A1:21:8C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 11:33:09,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00982,8.67689E+14,48:E7:29:A0:F9:EC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:12:35,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00983,8.67689E+14,A0:B7:65:52:E9:F8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 11:22:52,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00984,8.67689E+14,48:E7:29:A1:19:78,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 11:54:10,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00985,8.67689E+14,48:E7:29:A2:16:74,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 11:56:47,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00986,8.67689E+14,A0:B7:65:52:F3:AC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 11:54:43,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00987,8.67689E+14,A0:B7:65:52:B9:14,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:15:42,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00988,8.67689E+14,48:E7:29:93:EB:EC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:06:07,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00989,8.67689E+14,48:E7:29:A1:0B:44,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:15:13,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00990,8.67689E+14,A0:B7:65:52:EA:6C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 11:53:41,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00991,8.67689E+14,A0:B7:65:52:EA:C8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 11:09:59,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00992,8.67689E+14,A0:B7:65:52:DD:54,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 11:28:43,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00993,8.67689E+14,A0:B7:65:52:EA:30,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:05:08,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00994,8.67689E+14,48:E7:29:A1:19:BC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:07:08,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00995,8.67689E+14,A0:B7:65:52:B9:7C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 11:34:16,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00996,8.67689E+14,48:E7:29:A0:EF:4C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:22:41,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00997,8.67689E+14,48:E7:29:A1:19:68,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:20:20,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00998,8.67689E+14,48:E7:29:A1:12:34,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:21:34,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00999,8.67689E+14,48:E7:29:A2:25:CC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:24:24,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01000,8.67689E+14,48:E7:29:A0:DF:14,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:09:01,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01001,8.67689E+14,A0:B7:65:52:B8:B8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:47:17,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01002,8.67689E+14,A0:B7:65:52:EC:9C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:51:18,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01003,8.67689E+14,48:E7:29:A1:13:FC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:21:03,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01004,8.67689E+14,48:E7:29:A0:F9:BC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:04:51,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01005,8.67689E+14,A0:B7:65:52:EA:78,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:29:33,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01006,8.67689E+14,48:E7:29:A1:0B:5C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:34:44,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01007,8.67689E+14,A0:B7:65:52:F4:DC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:19:01,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01008,8.67689E+14,A0:B7:65:52:B9:9C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:25:30,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01009,8.67689E+14,A0:B7:65:52:BF:6C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:36:24,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01010,8.67689E+14,B0:A7:32:0C:ED:2C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:58:35,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01011,8.67689E+14,48:E7:29:A2:15:80,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:07:43,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01012,8.67689E+14,48:E7:29:A1:0B:54,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:29:02,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01013,8.67689E+14,48:E7:29:A1:1D:A0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:59:07,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01014,8.67689E+14,A0:B7:65:52:EC:14,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:38:33,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01015,8.67689E+14,B0:A7:32:0C:C3:28,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:34:14,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01016,8.67689E+14,48:E7:29:A1:12:00,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:49:31,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01017,8.67689E+14,A0:B7:65:52:F3:98,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:05:52,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01018,8.67689E+14,A0:B7:65:52:EB:78,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:50:46,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01019,8.67689E+14,48:E7:29:A1:0B:34,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:18:28,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01020,8.67689E+14,48:E7:29:A1:13:9C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:01:42,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01021,8.67689E+14,A0:B7:65:52:EA:A4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:36:55,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01022,8.67689E+14,A0:B7:65:52:F3:C8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:13:48,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01023,8.67689E+14,48:E7:29:A1:13:D8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:13:15,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01024,8.67689E+14,48:E7:29:93:EB:90,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:39:29,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01025,8.67689E+14,48:E7:29:A0:EF:64,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:47:50,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01026,8.67689E+14,A0:B7:65:52:DD:68,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:28:28,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01027,8.67689E+14,A0:B7:65:52:EC:44,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:18:32,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01028,8.67689E+14,A0:B7:65:52:EC:94,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:35:53,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01029,8.67689E+14,A0:B7:65:52:EA:AC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:31:05,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01030,8.67689E+14,A0:B7:65:52:BF:D8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:27:23,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01031,8.67689E+14,A0:B7:65:52:C0:0C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:40:35,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01032,8.67689E+14,A0:B7:65:52:B7:34,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:52:25,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01033,8.67689E+14,48:E7:29:93:EB:C4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:57:24,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01034,8.67689E+14,A0:B7:65:52:ED:4C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:04:21,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01035,8.67689E+14,A0:B7:65:52:DE:D0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:03:21,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01036,8.67689E+14,48:E7:29:A2:25:E4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:43:03,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01037,8.67689E+14,48:E7:29:A0:F9:F8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:30:34,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01038,8.67689E+14,A0:B7:65:52:EC:58,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:41:29,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01039,8.67689E+14,48:E7:29:A0:EF:70,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:07:13,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01040,8.67689E+14,A0:B7:65:52:ED:34,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:09:33,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01041,8.67689E+14,A0:B7:65:52:DC:98,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:48:58,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01042,8.67689E+14,A0:B7:65:52:DE:80,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:23:23,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01043,8.67689E+14,A0:B7:65:52:DC:C4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:56:53,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01044,8.67689E+14,A0:B7:65:52:F3:90,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:23:55,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01045,8.67689E+14,48:E7:29:A1:12:28,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:59:41,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01046,8.67689E+14,24:DC:C3:C0:31:30,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:54:14,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01047,8.67689E+14,A0:B7:65:52:B8:0C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:32:22,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01048,8.67689E+14,24:DC:C3:C0:19:C8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:11:09,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01049,8.67689E+14,A0:B7:65:5C:04:34,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:41:02,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01050,8.67689E+14,A0:B7:65:52:DE:6C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:10:36,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01051,8.67689E+14,48:E7:29:A0:F9:DC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:03:51,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01052,8.67689E+14,A0:B7:65:52:F2:C8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:51:49,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01053,8.67689E+14,A0:B7:65:52:EC:EC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:30:03,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01054,8.67689E+14,A0:B7:65:52:F1:1C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:55:11,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01055,8.67689E+14,48:E7:29:A1:0B:F0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:24:58,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01056,8.67689E+14,A0:B7:65:52:EA:28,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:43:33,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01057,8.67689E+14,A0:B7:65:52:E9:CC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:48:25,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01058,8.67689E+14,48:E7:29:A1:19:8C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:52:55,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01059,8.67689E+14,48:E7:29:A0:DF:54,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:26:50,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01060,8.67689E+14,A0:B7:65:52:E9:C0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:39:57,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01061,8.67689E+14,A0:B7:65:52:EA:18,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:23:16,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01062,8.67689E+14,A0:B7:65:52:DC:A0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:38:03,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01063,8.67689E+14,48:E7:29:A1:12:50,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:19:25,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01064,8.67689E+14,48:E7:29:A0:EF:38,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:42:34,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01065,8.67689E+14,A0:B7:65:52:EA:40,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:23:49,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01066,8.67689E+14,A0:B7:65:52:C0:4C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:20:31,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01067,8.67689E+14,A0:B7:65:52:EA:44,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:46:44,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01068,8.67689E+14,48:E7:29:A0:DF:A0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:11:41,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01069,8.67689E+14,A0:B7:65:52:DE:88,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:45:25,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01070,8.67689E+14,A0:B7:65:52:EB:BC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:42:00,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01071,8.67689E+14,A0:B7:65:52:EB:68,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:26:05,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01072,8.67689E+14,B0:A7:32:0C:D8:A4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:16:08,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01073,8.67689E+14,A0:B7:65:52:DE:5C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:44:03,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01074,8.67689E+14,48:E7:29:A1:0B:C4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:12:45,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01075,8.67689E+14,A0:B7:65:52:BA:FC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:22:45,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01076,8.67689E+14,A0:B7:65:52:EC:C4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:02:19,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01077,8.67689E+14,A0:B7:65:52:EA:48,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:14:20,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01078,8.67689E+14,48:E7:29:A0:EF:88,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:33:40,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01079,8.67689E+14,A0:B7:65:52:B8:B0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:58:04,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01080,8.67689E+14,A0:B7:65:52:F1:18,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:44:53,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01081,8.67689E+14,A0:B7:65:52:BF:D4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:00:42,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01082,8.67689E+14,A0:B7:65:52:B9:AC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:19:58,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01083,8.67689E+14,A0:B7:65:52:B8:78,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:01:11,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01084,8.67689E+14,B0:A7:32:0D:F6:80,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 12:55:48,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL01085,8.67689E+14,A0:B7:65:52:E9:E4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,20:06:2023 13:18:00,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
