Device_ID,User Switch,Flash,Temperature Sensor,Temperature,Humidity,Radio,Sleep Current (uA),Date
H4201206,1,1,1,29.3,52,1,5.6797815,14:02:2024 14:50:32
H4201207,1,1,1,30,43,1,6.1043674,14:02:2024 14:27:44
H4201208,1,1,1,28.9,51,1,4.7912629,14:02:2024 14:46:16
H4201209,1,1,1,29,47,1,3.6380312,14:02:2024 14:32:49
H4201210,1,1,1,28.4,45,1,4.8405091,14:02:2024 14:38:15
H4201211,1,1,1,28.5,46,1,4.772442,14:02:2024 15:27:21
H4201212,1,1,1,29.8,43,1,4.8367628,14:02:2024 14:33:26
H4201213,1,1,1,29,47,1,4.7838844,14:02:2024 14:46:47
H4201214,1,1,1,29.2,47,1,6.1907774,14:02:2024 15:29:31
H4201215,1,1,1,30.2,42,1,5.6192679,14:02:2024 15:20:44
H4201216,1,1,1,29.1,50,1,5.6577769,14:02:2024 15:16:16
H4201217,1,1,1,29.2,53,1,5.0699679,14:02:2024 14:33:58
H4201218,1,1,1,29.7,43,1,3.6532124,14:02:2024 15:06:38
H4201219,1,1,1,29.1,52,1,4.7993078,14:02:2024 14:48:59
H4201220,1,1,1,29.1,52,1,5.0334903,14:02:2024 14:41:38
H4201221,1,1,1,28.4,52,1,4.8000873,14:02:2024 14:30:40
H4201222,1,1,1,29.8,48,1,4.3822832,14:02:2024 15:05:16
H4201223,1,1,1,28.9,52,1,5.0825691,14:02:2024 14:24:09
H4201224,1,1,1,29.7,51,1,5.6923851,14:02:2024 15:00:48
H4201225,1,1,1,29,53,1,7.0404292,14:02:2024 15:12:53
H4201226,1,1,1,28.4,44,1,5.0761769,14:02:2024 15:13:18
H4201227,1,1,1,29.2,49,1,7.0836942,14:02:2024 14:28:41
H4201228,1,1,1,29.8,44,1,6.1280641,14:02:2024 15:14:48
H4201229,1,1,1,28.9,52,1,7.060665,14:02:2024 14:26:17
H4201230,1,1,1,28.8,47,1,4.731893,14:02:2024 15:18:09
H4201231,1,1,1,29,49,1,3.4476714,14:02:2024 14:36:40
H4201232,1,1,1,29.7,45,1,6.1999075,14:02:2024 14:52:14
H4201233,1,1,1,30.2,44,1,3.4445771,14:02:2024 14:25:29
H4201234,1,1,1,29.9,45,1,7.0379984,14:02:2024 15:19:55
H4201235,1,1,1,28.5,44,1,6.1796722,14:02:2024 14:24:58
H4201236,1,1,1,28.6,54,1,5.03569,14:02:2024 15:16:44
H4201237,1,1,1,28.6,49,1,6.1441995,14:02:2024 14:49:40
H4201238,1,1,1,29.1,52,1,3.454762,14:02:2024 14:53:41
H4201239,1,1,1,29.2,48,1,4.9664472,14:02:2024 14:41:13
H4201240,1,1,1,28.2,51,1,5.6530427,14:02:2024 14:58:26
H4201241,1,1,1,29.2,54,1,5.0507411,14:02:2024 15:09:12
H4201242,1,1,1,29.4,50,1,5.0519721,14:02:2024 15:24:52
H4201243,1,1,1,30.3,45,1,4.8743822,14:02:2024 15:28:13
H4201244,1,1,1,29.4,52,1,3.4973822,14:02:2024 14:54:36
H4201245,1,1,1,29.3,45,1,7.0327945,14:02:2024 15:01:47
H4201246,1,1,1,28.9,49,1,3.6440202,14:02:2024 15:02:53
H4201247,1,1,1,29.7,50,1,4.9903137,14:02:2024 15:18:36
H4201248,1,1,1,28.9,51,1,4.3728357,14:02:2024 14:57:38
H4201249,1,1,1,29.8,44,1,4.9547671,14:02:2024 14:54:09
H4201250,1,1,1,29,52,1,4.3781221,14:02:2024 15:22:13
H4201251,1,1,1,29.1,49,1,5.6998461,14:02:2024 15:12:24
H4201252,1,1,1,29.2,52,1,6.1927738,14:02:2024 15:02:21
H4201253,1,1,1,29.4,50,1,7.0696358,14:02:2024 15:23:10
H4201254,1,1,1,28.3,42,1,4.8486798,14:02:2024 15:01:17
H4201255,1,1,1,30.6,42,1,4.3722357,14:02:2024 15:22:41
H4201256,1,1,1,29.3,52,1,7.0615746,14:02:2024 14:48:07
H4201257,1,1,1,29.5,50,1,4.3087453,14:02:2024 15:09:42
H4201258,1,1,1,29.7,47,1,4.747319,14:02:2024 15:07:07
H4201259,1,1,1,28.8,52,1,4.9231233,14:02:2024 14:51:45
H4201260,1,1,1,28.9,52,1,5.6828384,14:02:2024 14:50:06
H4201261,1,1,1,28.9,53,1,3.654869,14:02:2024 15:04:19
H4201262,1,1,1,28.9,52,1,7.064863,14:02:2024 14:56:22
H4201263,1,1,1,29.2,52,1,6.1690513,14:02:2024 14:55:27
H4201264,1,1,1,30.4,42,1,4.8659904,14:02:2024 15:21:12
H4201265,1,1,1,30.6,46,1,4.3888535,14:02:2024 14:37:41
H4201266,1,1,1,30.4,42,1,5.0599434,14:02:2024 14:58:57
H4201267,1,1,1,29.1,52,1,3.6238912,14:02:2024 15:07:40
H4201268,1,1,1,29,52,1,3.6100295,14:02:2024 14:51:01
H4201269,1,1,1,29.5,52,1,4.8455442,14:02:2024 14:42:05
H4201270,1,1,1,29.9,51,1,4.7394627,14:02:2024 15:05:46
H4201271,1,1,1,29.3,45,1,4.7395426,14:02:2024 14:53:10
H4201272,1,1,1,28.3,52,1,3.6863823,14:02:2024 15:21:42
H4201273,1,1,1,29.4,50,1,4.8128914,14:02:2024 15:11:09
H4201274,1,1,1,28.9,49,1,4.9569517,14:02:2024 15:13:52
H4201275,1,1,1,29,50,1,4.9434406,14:02:2024 14:45:48
H4201276,1,1,1,29.5,51,1,4.8245874,14:02:2024 15:08:46
H4201277,1,1,1,30.3,45,1,4.3562625,14:02:2024 15:17:41
H4201278,1,1,1,29.4,51,1,4.9486809,14:02:2024 14:48:32
H4201279,1,1,1,28.7,48,1,7.0810901,14:02:2024 15:26:56
H4201280,1,1,1,29.1,51,1,4.871896,14:02:2024 15:23:38
H4201281,1,1,1,30.6,45,1,4.3911684,14:02:2024 14:56:59
H4201282,1,1,1,29.8,49,1,4.9974798,14:02:2024 15:15:50
H4201283,1,1,1,29.3,50,1,4.7239801,14:02:2024 15:26:03
H4201284,1,1,1,29.6,43,1,6.1877586,14:02:2024 15:17:12
H4201285,1,1,1,28.9,46,1,4.9728623,14:02:2024 14:52:39
H4201286,1,1,1,28.5,45,1,4.7036548,14:02:2024 15:27:46
H4201287,1,1,1,28.6,50,1,4.9985553,14:02:2024 14:55:02
H4201288,1,1,1,28.3,52,1,3.49253,14:02:2024 15:00:14
H4201289,1,1,1,28.7,52,1,4.3228839,14:02:2024 14:29:36
H4201290,1,1,1,29.4,50,1,3.6061982,14:02:2024 15:06:12
H4201291,1,1,1,29.3,48,1,5.0807204,14:02:2024 14:22:42
H4201292,1,1,1,28.9,49,1,3.6281747,14:02:2024 15:15:22
H4201293,1,1,1,29.1,50,1,4.9760319,14:02:2024 15:04:47
H4201294,1,1,1,29.8,48,1,4.9363027,14:02:2024 14:34:26
H4201295,1,1,1,30.6,42,1,4.7382826,14:02:2024 14:55:53
H4201296,1,1,1,29.2,51,1,4.8340865,14:02:2024 15:19:02
H4201297,1,1,1,30.5,50,1,3.6197018,14:02:2024 15:26:30
H4201298,1,1,1,28.9,48,1,4.3984522,14:02:2024 15:14:20
H4201299,1,1,1,30.2,47,1,7.0172528,14:02:2024 15:19:27
H4201300,1,1,1,29.5,52,1,4.9121806,14:02:2024 16:32:45
H4201301,1,1,1,30.3,41,1,4.9056261,14:02:2024 16:04:04
H4201302,1,1,1,29,47,1,4.7908121,14:02:2024 16:09:02
H4201303,1,1,1,29.2,50,1,4.7163281,14:02:2024 16:23:38
H4201304,1,1,1,29.9,45,1,4.8111689,14:02:2024 16:22:43
H4201305,1,1,1,28.9,50,1,7.0070878,14:02:2024 16:02:02
H4201306,1,1,1,28.7,50,1,4.8304409,14:02:2024 16:13:27
H4201307,1,1,1,29.4,52,1,7.0550486,14:02:2024 16:12:09
H4201308,1,1,1,29.5,47,1,4.3663815,14:02:2024 16:24:28
H4201309,1,1,1,30.6,45,1,4.7458569,14:02:2024 16:34:12
H4201310,1,1,1,29,52,1,4.877992,14:02:2024 16:31:52
H4201311,1,1,1,28.6,52,1,5.0899918,14:02:2024 15:56:36
H4201312,1,1,1,29.5,48,1,4.9123066,14:02:2024 16:13:02
H4201313,1,1,1,28.9,46,1,3.6551463,14:02:2024 10:45:11
H4201314,1,1,1,30.2,43,1,4.7350019,14:02:2024 16:07:48
H4201315,1,1,1,29.6,51,1,5.0057358,14:02:2024 16:26:18
H4201316,1,1,1,30,42,1,3.0574995,14:02:2024 16:15:24
H4201317,1,1,1,28.9,44,1,3.0949943,14:02:2024 15:50:54
H4201318,1,1,1,28.1,50,1,3.0560303,14:02:2024 16:07:16
H4201319,1,1,1,29.3,45,1,3.6598049,14:02:2024 16:21:46
H4201320,1,1,1,29.3,53,1,3.9065904,14:02:2024 15:50:01
H4201321,1,1,1,29.3,48,1,3.0980063,14:02:2024 16:05:28
H4201322,1,1,1,29.7,43,1,3.6067355,14:02:2024 16:06:49
H4201323,1,1,1,28.6,52,1,3.393569,14:02:2024 16:04:49
H4201324,1,1,1,30.1,44,1,3.0070636,14:02:2024 15:39:55
H4201325,1,1,1,30.2,44,1,3.5400403,14:02:2024 15:53:38
H4201326,1,1,1,29.7,53,1,3.0004487,14:02:2024 15:56:07
H4201327,1,1,1,29.4,53,1,3.0600465,14:02:2024 15:44:03
H4201328,1,1,1,30.1,50,1,3.0550855,14:02:2024 15:31:48
H4201329,1,1,1,29.3,52,1,3.0057657,14:02:2024 15:43:10
H4201330,1,1,1,29.2,46,1,3.8407304,14:02:2024 15:52:23
H4201331,1,1,1,29.2,44,1,3.853799,14:02:2024 16:28:50
H4201332,1,1,1,29,50,1,3.9943906,14:02:2024 15:46:38
H4201333,1,1,1,28.8,45,1,3.305908,14:02:2024 15:51:23
H4201334,1,1,1,29.2,50,1,3.0869559,14:02:2024 16:12:36
H4201335,1,1,1,29.7,53,1,3.6570847,14:02:2024 16:27:49
H4201336,1,1,1,29.4,53,1,3.7009334,14:02:2024 17:06:36
H4201337,1,1,1,29.6,45,1,3.9084373,14:02:2024 16:10:00
H4201338,1,1,1,28.7,51,1,3.6905666,14:02:2024 16:19:47
H4201339,1,1,1,30.4,45,1,3.0997493,14:02:2024 16:18:51
H4201340,1,1,1,29.4,48,1,3.7003477,14:02:2024 15:54:11
H4201341,1,1,1,29.1,45,1,3.339333,14:02:2024 15:54:40
H4201342,1,1,1,29.4,51,1,3.9605796,14:02:2024 15:50:29
H4201343,1,1,1,30.1,45,1,3.3006343,14:02:2024 15:41:54
H4201344,1,1,1,29.8,52,1,3.5706047,14:02:2024 15:36:42
H4201345,1,1,1,29.8,43,1,3.8300665,14:02:2024 16:20:19
H4201346,1,1,1,30.9,45,1,3.0353903,14:02:2024 15:39:00
H4201347,1,1,1,30.1,51,1,3.6634098,14:02:2024 16:31:23
H4201348,1,1,1,29.2,49,1,3.067405,14:02:2024 15:46:05
H4201349,1,1,1,28.6,51,1,3.4490359,14:02:2024 15:55:10
H4201350,1,1,1,30.1,45,1,3.3000509,14:02:2024 15:51:52
H4201351,1,1,1,28.9,47,1,3.96086,14:02:2024 15:49:32
H4201352,1,1,1,28.3,52,1,3.596499,14:02:2024 15:32:48
H4201353,1,1,1,28.9,51,1,3.300379,14:02:2024 15:48:37
H4201354,1,1,1,28.6,52,1,3.806308,14:02:2024 15:55:39
H4201355,1,1,1,30.2,43,1,3.0706705,14:02:2024 16:09:32
H4201356,1,1,1,28.7,45,1,3.3009008,14:02:2024 15:58:13
H4201357,1,1,1,28.6,51,1,3.73643,14:02:2024 16:16:19
H4201358,1,1,1,29.2,52,1,3.063003,14:02:2024 15:37:10
H4201359,1,1,1,28.8,49,1,3.7343468,14:02:2024 16:33:17
H4201360,1,1,1,30.1,45,1,3.4708804,14:02:2024 16:25:46
H4201361,1,1,1,30.7,43,1,3.4808003,14:02:2024 16:23:10
H4201362,1,1,1,30,45,1,3.597748,14:02:2024 16:03:27
H4201363,1,1,1,28.9,52,1,3.7008046,14:02:2024 16:02:58
H4201364,1,1,1,29.7,45,1,3.040354,14:02:2024 16:22:15
H4201365,1,1,1,30.4,42,1,3.8800055,14:02:2024 16:14:57
H4201366,1,1,1,29.7,44,1,3.0637006,14:02:2024 16:19:17
H4201367,1,1,1,30.7,42,1,3.4065606,14:02:2024 16:26:48
H4201368,1,1,1,28.7,51,1,3.0098,14:02:2024 16:36:19
H4201369,1,1,1,29.7,44,1,3.660606,14:02:2024 15:38:32
H4201370,1,1,1,29.3,47,1,3.9640337,14:02:2024 16:35:37
H4201371,1,1,1,28.9,51,1,3.093649,14:02:2024 16:32:20
H4201372,1,1,1,28.8,50,1,3.0950085,14:02:2024 15:49:05
H4201373,1,1,1,29.2,52,1,3.0900008,14:02:2024 16:14:30
H4201374,1,1,1,30.5,44,1,3.875508,14:02:2024 16:01:29
H4201375,1,1,1,30.4,42,1,3.7097999,14:02:2024 16:16:56
H4201376,1,1,1,28.8,50,1,3.3090534,14:02:2024 15:33:43
H4201377,1,1,1,30.4,45,1,3.5435878,14:02:2024 16:08:31
H4201378,1,1,1,29.2,51,1,3.606884,14:02:2024 15:42:23
H4201379,1,1,1,28.8,49,1,3.0904575,14:02:2024 16:00:31
H4201380,1,1,1,29.5,47,1,3.8034604,14:02:2024 15:39:27
H4201381,1,1,1,28.7,52,1,3.65507,14:02:2024 15:47:58
H4201382,1,1,1,29.3,52,1,3.8379,14:02:2024 15:59:31
H4201383,1,1,1,29.1,53,1,3.8700387,14:02:2024 15:40:57
H4201384,1,1,1,29,52,1,3.8603004,14:02:2024 15:47:26
H4201385,1,1,1,29.3,51,1,3.7093473,14:02:2024 15:38:03
H4201386,1,1,1,28.3,45,1,3.0309997,14:02:2024 16:33:43
H4201387,1,1,1,29.1,52,1,3.0536357,14:02:2024 15:57:17
H4201388,1,1,1,30.1,42,1,3.033749,14:02:2024 15:37:36
H4201389,1,1,1,30.4,46,1,3.5807605,14:02:2024 10:45:58
H4201390,1,1,1,29,52,1,3.8400547,14:02:2024 16:11:37
H4201391,1,1,1,28.6,50,1,3.0880906,14:02:2024 15:57:45
H4201392,1,1,1,29.7,51,1,3.00709,14:02:2024 16:02:28
H4201393,1,1,1,28.9,52,1,3.7000988,14:02:2024 15:32:17
H4201394,1,1,1,27.3,66,1,3.9000664,14:02:2024 15:36:13
H4201395,1,1,1,27.1,65,1,3.6705708,14:02:2024 16:15:52
H4201396,1,1,1,27.1,65,1,3.4050786,14:02:2024 10:46:37
H4201397,1,1,1,27.1,68,1,3.88405,14:02:2024 16:21:16
H4201398,1,1,1,27.1,66,1,3.5947749,14:02:2024 16:20:47
H4201399,1,1,1,27.2,66,1,3.684458,14:02:2024 16:13:56
H4201400,1,1,1,27.1,67,1,3.047463,14:02:2024 13:00:43
H4201401,1,1,1,26.7,65,1,3.0058534,14:02:2024 13:01:16
H4201402,1,1,1,27.3,65,1,3.0536908,14:02:2024 13:01:47
H4201403,1,1,1,26.9,66,1,3.6303896,14:02:2024 13:02:17
H4201404,1,1,1,26.7,67,1,3.3975765,14:02:2024 13:02:44
H4201405,1,1,1,26.6,65,1,3.0469604,14:02:2024 13:03:15
H4201406,1,1,1,26.4,66,1,3.083039,14:02:2024 13:03:44
H4201407,1,1,1,27,65,1,3.5883494,14:02:2024 13:04:14
H4201408,1,1,1,27.2,66,1,3.3345484,14:02:2024 13:04:45
H4201409,1,1,1,27.1,65,1,3.3537386,14:02:2024 13:05:19
H4201410,1,1,1,27,65,1,3.4335906,14:02:2024 13:06:20
H4201411,1,1,1,27.1,65,1,3.550406,14:02:2024 13:06:56
H4201412,1,1,1,27.2,65,1,3.6069509,14:02:2024 13:07:44
H4201413,1,1,1,27.2,65,1,3.3770609,14:02:2024 13:08:19
H4201414,1,1,1,27.1,65,1,3.0479308,14:02:2024 13:08:56
H4201415,1,1,1,27,65,1,3.500094,14:02:2024 13:09:40
H4201416,1,1,1,26.9,65,1,3.7558078,14:02:2024 13:10:19
H4201417,1,1,1,27,66,1,3.0070006,14:02:2024 13:11:22
H4201418,1,1,1,26.6,64,1,3.40096,14:02:2024 13:12:05
H4201419,1,1,1,27.3,65,1,3.3997588,14:02:2024 13:12:41
H4201420,1,1,1,27.3,65,1,3.990909,14:02:2024 13:15:29
H4201421,1,1,1,27.4,65,1,3.8000803,14:02:2024 13:16:01
H4201422,1,1,1,26.7,64,1,3.306786,14:02:2024 13:16:46
H4201423,1,1,1,26.5,64,1,3.3047608,14:02:2024 13:17:44
H4201424,1,1,1,26.9,66,1,3.090054,14:02:2024 13:18:22
H4201425,1,1,1,27.2,65,1,3.460099,14:02:2024 13:18:55
H4201426,1,1,1,27.1,65,1,3.0000063,14:02:2024 13:19:29
H4201427,1,1,1,27.1,65,1,3.0003064,14:02:2024 13:20:03
H4201428,1,1,1,27.4,64,1,3.0307953,14:02:2024 13:20:37
H4201429,1,1,1,27,64,1,3.989785,14:02:2024 13:21:09
H4201430,1,1,1,27.4,66,1,3.8096605,14:02:2024 13:21:47
H4201431,1,1,1,27.1,64,1,3.7705339,14:02:2024 13:22:37
H4201432,1,1,1,27.7,66,1,3.5055704,14:02:2024 13:23:47
H4201433,1,1,1,26.7,65,1,3.4855407,14:02:2024 13:24:30
H4201434,1,1,1,27.4,65,1,3.703703,14:02:2024 13:25:07
H4201435,1,1,1,26.9,65,1,3.460586,14:02:2024 13:25:44
H4201436,1,1,1,27.4,66,1,3.4076344,14:02:2024 13:26:31
H4201437,1,1,1,27.1,65,1,3.7799759,14:02:2024 13:27:06
H4201438,1,1,1,27.3,65,1,3.4084009,14:02:2024 13:27:47
H4201439,1,1,1,27.3,65,1,3.7563804,14:02:2024 13:28:22
H4201440,1,1,1,27.2,65,1,3.4965864,14:02:2024 13:29:05
H4201441,1,1,1,26.8,65,1,3.9053069,14:02:2024 13:29:38
H4201442,1,1,1,27.2,65,1,3.33804,14:02:2024 13:30:38
H4201443,1,1,1,27.1,65,1,3.769059,14:02:2024 13:31:12
H4201444,1,1,1,27,64,1,3.340073,14:02:2024 13:31:58
H4201445,1,1,1,27,65,1,3.603367,14:02:2024 13:32:31
H4201446,1,1,1,26.5,64,1,3.3376055,14:02:2024 13:33:05
H4201447,1,1,1,27.3,65,1,3.543697,14:02:2024 13:33:53
H4201448,1,1,1,27.2,65,1,3.405034,14:02:2024 13:35:02
H4201449,1,1,1,27.3,65,1,3.3343808,14:02:2024 13:35:33
H4201450,1,1,1,27,65,1,3.374303,14:02:2024 13:36:36
H4201451,1,1,1,27,66,1,3.88307,14:02:2024 13:38:01
H4201452,1,1,1,27.4,65,1,3.9879009,14:02:2024 13:38:37
H4201453,1,1,1,27.1,65,1,3.5334079,14:02:2024 13:39:12
H4201454,1,1,1,26.9,66,1,3.7084008,14:02:2024 13:39:47
H4201455,1,1,1,27,65,1,3.775589,14:02:2024 13:40:20
H4201456,1,1,1,27.4,64,1,3.0660439,14:02:2024 13:41:01
H4201457,1,1,1,27.2,64,1,3.0978443,14:02:2024 13:41:36
H4201458,1,1,1,26.8,64,1,3.5059449,14:02:2024 13:42:09
H4201459,1,1,1,27.2,65,1,3.6668805,14:02:2024 13:42:54
H4201460,1,1,1,27,65,1,3.8375748,14:02:2024 13:44:05
H4201461,1,1,1,26.8,65,1,3.0700006,14:02:2024 13:44:40
H4201462,1,1,1,26.8,65,1,3.0006563,14:02:2024 13:45:11
H4201463,1,1,1,27.3,64,1,3.9986953,14:02:2024 13:45:43
H4201464,1,1,1,26.6,65,1,3.6900536,14:02:2024 13:46:16
H4201465,1,1,1,26.9,65,1,3.0007888,14:02:2024 13:46:56
H4201466,1,1,1,27.2,65,1,3.7048774,14:02:2024 13:47:30
H4201467,1,1,1,26.7,65,1,3.7060447,14:02:2024 13:48:05
H4201468,1,1,1,27.2,65,1,3.3550696,14:02:2024 13:48:36
H4201469,1,1,1,27,65,1,3.800873,14:02:2024 13:49:12
H4201470,1,1,1,27.3,65,1,3.307889,14:02:2024 14:12:42
H4201471,1,1,1,27.1,67,1,3.0503568,14:02:2024 14:13:46
H4201472,1,1,1,27.1,65,1,3.4306694,14:02:2024 14:14:25
H4201473,1,1,1,27.1,65,1,3.50974,14:02:2024 14:14:55
H4201474,1,1,1,27.2,65,1,3.0569384,14:02:2024 14:15:36
H4201475,1,1,1,27.3,65,1,3.8304064,14:02:2024 14:16:08
H4201476,1,1,1,27.4,65,1,3.0307786,14:02:2024 14:17:28
H4201477,1,1,1,27.5,65,1,3.5055093,14:02:2024 14:18:02
H4201478,1,1,1,27.4,65,1,3.0887596,14:02:2024 14:19:08
H4201479,1,1,1,27.2,65,1,3.0064903,14:02:2024 14:19:43
H4201480,1,1,1,27.7,66,1,3.9404308,14:02:2024 14:20:23
H4201481,1,1,1,27.1,66,1,3.005489,14:02:2024 14:22:13
H4201482,1,1,1,26.7,66,1,3.0089703,14:02:2024 14:22:50
H4201483,1,1,1,27.3,65,1,3.0433057,14:02:2024 14:23:22
H4201484,1,1,1,26.9,66,1,3.9850004,14:02:2024 14:24:05
H4201485,1,1,1,27.5,65,1,3.5065708,14:02:2024 14:24:39
H4201486,1,1,1,27.2,66,1,3.83586,14:02:2024 14:25:14
H4201487,1,1,1,26.8,65,1,3.8000934,14:02:2024 14:25:48
H4201488,1,1,1,27.3,65,1,3.796569,14:02:2024 14:27:02
H4201489,1,1,1,27.8,65,1,3.0640733,14:02:2024 14:27:41
H4201490,1,1,1,27.1,65,1,3.0870776,14:02:2024 14:28:30
H4201491,1,1,1,27,66,1,3.6340699,14:02:2024 14:29:05
H4201492,1,1,1,26.9,64,1,3.8005408,14:02:2024 15:23:33
H4201493,1,1,1,27.3,66,1,3.6436893,14:02:2024 14:30:55
H4201494,1,1,1,27.5,65,1,3.7005009,14:02:2024 14:32:08
H4201495,1,1,1,26.7,62,1,3.0600505,14:02:2024 14:33:24
H4201496,1,1,1,27.2,63,1,3.0004003,14:02:2024 14:34:23
H4201497,1,1,1,26.9,64,1,3.0450887,14:02:2024 14:35:04
H4201498,1,1,1,27.3,63,1,3.5735568,14:02:2024 14:35:42
H4201499,1,1,1,27,63,1,3.439003,14:02:2024 14:53:53
H4201500,1,1,1,27.6,63,1,3.7455333,14:02:2024 15:28:40
H4201501,1,1,1,27.6,64,1,3.03097,14:02:2024 15:29:10
H4201502,1,1,1,26.9,62,1,3.0000636,14:02:2024 15:29:55
H4201503,1,1,1,27.1,63,1,3.076355,14:02:2024 15:30:26
H4201504,1,1,1,27.4,63,1,3.978065,14:02:2024 15:31:11
H4201505,1,1,1,26.6,65,1,3.6469058,14:02:2024 15:31:41
H4201506,1,1,1,26.7,63,1,3.0090405,14:02:2024 15:32:11
H4201507,1,1,1,26.7,63,1,3.6580984,14:02:2024 15:33:27
H4201508,1,1,1,26.6,62,1,3.8037958,14:02:2024 15:32:41
H4201509,1,1,1,27.5,62,1,3.880988,14:02:2024 15:33:58
H4201510,1,1,1,27.1,62,1,3.053503,14:02:2024 15:34:27
H4201511,1,1,1,27.8,64,1,3.87008,14:02:2024 15:35:00
H4201512,1,1,1,27.4,64,1,3.8909476,14:02:2024 15:35:30
H4201513,1,1,1,27.5,63,1,3.373376,14:02:2024 15:36:03
H4201514,1,1,1,26.9,63,1,3.4000036,14:02:2024 15:36:31
H4201515,1,1,1,27.3,62,1,3.6778343,14:02:2024 15:36:59
H4201516,1,1,1,27.2,63,1,3,14:02:2024 15:37:29
H4201517,1,1,1,27.1,62,1,3.8795474,14:02:2024 15:37:59
H4201518,1,1,1,27,65,1,3.0600985,14:02:2024 15:38:28
H4201519,1,1,1,27.2,62,1,3.400695,14:02:2024 15:38:57
H4201520,1,1,1,28,64,1,3.0880064,14:02:2024 15:39:35
H4201521,1,1,1,27.7,64,1,3.0568774,14:02:2024 15:40:08
H4201522,1,1,1,26.5,65,1,3.0409876,14:02:2024 15:40:41
H4201523,1,1,1,27.2,65,1,3.76057,14:02:2024 15:41:32
H4201524,1,1,1,27.3,65,1,3.7409056,14:02:2024 15:42:02
H4201525,1,1,1,26.2,64,1,3.5978007,14:02:2024 15:42:46
H4201526,1,1,1,27.1,62,1,3.5007077,14:02:2024 15:43:16
H4201527,1,1,1,27.7,63,1,3.4046464,14:02:2024 15:43:46
H4201528,1,1,1,27,64,1,3.44634,14:02:2024 15:44:16
H4201529,1,1,1,26.6,63,1,3.0800007,14:02:2024 15:44:59
H4201530,1,1,1,27.4,65,1,3.0363559,14:02:2024 15:45:33
H4201531,1,1,1,27,63,1,3.6940757,14:02:2024 15:46:02
H4201532,1,1,1,26.9,65,1,3.088407,14:02:2024 15:46:34
H4201533,1,1,1,27.3,66,1,3.7793506,14:02:2024 15:47:06
H4201534,1,1,1,26.7,63,1,3.3070943,14:02:2024 15:47:36
H4201535,1,1,1,27.4,64,1,3.9009508,14:02:2024 15:48:10
H4201536,1,1,1,26.9,66,1,3.3089987,14:02:2024 15:48:41
H4201537,1,1,1,27.3,63,1,3.006897,14:02:2024 15:49:08
H4201538,1,1,1,27.1,64,1,3.046798,14:02:2024 15:49:39
H4201539,1,1,1,27.4,63,1,3.840395,14:02:2024 15:50:09
H4201540,1,1,1,27.3,64,1,3.3705007,14:02:2024 15:50:47
H4201541,1,1,1,27.2,65,1,3.4000047,14:02:2024 15:51:45
H4201542,1,1,1,27.3,64,1,3.7663048,14:02:2024 15:53:25
H4201543,1,1,1,27.3,63,1,3.8404008,14:02:2024 15:53:56
H4201544,1,1,1,27.1,65,1,3.7076647,14:02:2024 15:54:39
H4201545,1,1,1,26.9,64,1,3.0546306,14:02:2024 15:55:18
H4201546,1,1,1,26.8,64,1,3.0440583,14:02:2024 15:55:56
H4201547,1,1,1,27,65,1,3.4077,14:02:2024 15:57:20
H4201548,1,1,1,27.3,65,1,3.0605809,14:02:2024 15:56:46
H4201549,1,1,1,26.9,65,1,3.5550933,14:02:2024 15:57:54
H4201550,1,1,1,27.5,63,1,3.0900046,14:02:2024 15:58:25
H4201551,1,1,1,27.2,63,1,3.7700977,14:02:2024 15:58:57
H4201552,1,1,1,26.7,64,1,3.9063593,14:02:2024 15:59:30
H4201553,1,1,1,27.5,63,1,3.73038,14:02:2024 15:59:59
H4201554,1,1,1,27.5,64,1,3.6008609,14:02:2024 16:00:33
H4201555,1,1,1,27.2,65,1,3.0039504,14:02:2024 16:01:02
H4201556,1,1,1,27.4,64,1,3.800905,14:02:2024 16:03:34
H4201557,1,1,1,27.4,65,1,3.3706386,14:02:2024 16:03:01
H4201558,1,1,1,27.3,64,1,3.9707846,14:02:2024 16:02:29
H4201559,1,1,1,27.2,63,1,3.6633383,14:02:2024 16:01:47
H4201560,1,1,1,26.9,63,1,3.048605,14:02:2024 16:08:50
H4201561,1,1,1,27.4,64,1,3.0984496,14:02:2024 16:09:17
H4201562,1,1,1,27,64,1,3.8949643,14:02:2024 16:04:08
H4201563,1,1,1,27.5,64,1,3.3045,14:02:2024 16:04:40
H4201564,1,1,1,26.6,65,1,3.8306574,14:02:2024 16:05:14
H4201565,1,1,1,27.6,64,1,3.6904033,14:02:2024 16:05:49
H4201566,1,1,1,27.4,65,1,3.4378034,14:02:2024 16:07:00
H4201567,1,1,1,26.9,64,1,3.6449504,14:02:2024 16:07:50
H4201568,1,1,1,27.5,63,1,3.805006,14:02:2024 16:08:18
H4201569,1,1,1,27.4,63,1,3.6946603,14:02:2024 16:06:24
H4201570,1,1,1,27.3,63,1,3.0037331,14:02:2024 16:10:14
H4201571,1,1,1,27.3,65,1,3.050099,14:02:2024 16:10:52
H4201572,1,1,1,26.7,64,1,3.975047,14:02:2024 16:14:02
H4201573,1,1,1,27.2,65,1,3.600403,14:02:2024 16:13:33
H4201574,1,1,1,27.4,65,1,3.0758896,14:02:2024 16:13:01
H4201575,1,1,1,27.4,64,1,3.0340847,14:02:2024 16:12:31
H4201576,1,1,1,27.2,65,1,3.3045693,14:02:2024 16:15:35
