Device_ID,Temperature Sensor,Temperature,Humidity,Sleep Current,TimeStamp,
S3601582,1,29.3,52,17.7377823,06:06:2023 16:13:56,
S3601583,1,29,51,19.1211493,06:06:2023 14:47:32,
S3601584,1,28,40,20.8369482,06:06:2023 14:49:31,
S3601585,1,29.2,52,19.4317715,06:06:2023 14:03:26,
S3601586,1,29.4,45,19.7040484,06:06:2023 14:55:29,
S3601587,1,29.2,46,19.155831,06:06:2023 14:35:23,
S3601588,1,28.9,50,21.5221231,06:06:2023 14:40:49,
S3601589,1,29.4,49,13.8987553,06:06:2023 14:21:01,
S3601590,1,28.2,48,18.2628213,06:06:2023 14:12:26,
S3601591,1,28.1,43,17.1163555,06:06:2023 14:37:39,
S3601592,1,28.7,52,21.5864101,06:06:2023 14:02:22,
S3601593,1,28.9,52,15.6873281,06:06:2023 14:47:06,
S3601594,1,29.1,53,21.4818172,06:06:2023 14:18:03,
S3601595,1,29,49,20.8732385,06:06:2023 14:00:28,
S3601596,1,28.4,45,18.7907419,06:06:2023 14:50:58,
S3601597,1,29.6,50,15.3111825,06:06:2023 14:34:06,
S3601598,1,28.2,43,20.8867149,06:06:2023 14:54:10,
S3601599,1,28,45,11.3746803,06:06:2023 13:58:42,
S3601600,1,29.1,52,18.1376817,06:06:2023 14:06:27,
S3601601,1,29.4,49,23.3591512,06:06:2023 13:59:39,
S3601602,1,29.9,44,21.3379045,06:06:2023 14:34:58,
S3601603,1,28.1,43,14.5484073,06:06:2023 14:36:16,
S3601604,1,29.1,53,19.8849399,06:06:2023 14:40:19,
S3601605,1,28.1,52,15.8373755,06:06:2023 14:08:25,
S3601606,1,29.5,52,20.0452363,06:06:2023 14:53:42,
S3601607,1,29,51,23.624524,06:06:2023 14:44:47,
S3601608,1,28.8,52,21.2069226,06:06:2023 14:07:58,
S3601609,1,29.5,50,15.2438203,06:06:2023 14:19:05,
S3601610,1,28.2,41,17.6763281,06:06:2023 14:54:38,
S3601611,1,28.9,51,17.207976,06:06:2023 14:46:39,
S3601612,1,28.5,51,16.876482,06:06:2023 14:41:54,
S3601613,1,29.4,49,16.7079826,06:06:2023 14:32:43,
S3601614,1,29.9,45,21.5195156,06:06:2023 14:22:23,
S3601615,1,28.6,51,21.6894161,06:06:2023 14:48:37,
S3601616,1,28.6,52,14.9674283,06:06:2023 14:52:51,
S3601617,1,29.1,49,16.5381873,06:06:2023 14:35:49,
S3601618,1,29.7,48,23.2607394,06:06:2023 14:02:52,
S3601619,1,28.7,52,14.2669122,06:06:2023 14:17:35,
S3601620,1,28.4,53,21.4687294,06:06:2023 14:27:11,
S3601621,1,29.7,51,20.1536152,06:06:2023 14:44:19,
S3601622,1,29.2,53,18.4442045,06:06:2023 14:34:31,
S3601623,1,29,45,21.992295,06:06:2023 14:19:32,
S3601624,1,28.8,50,20.4686153,06:06:2023 14:33:08,
S3601625,1,29.9,46,20.9829238,06:06:2023 14:36:42,
S3601626,1,28.1,44,14.7460544,06:06:2023 14:45:44,
S3601627,1,28,45,21.8520385,06:06:2023 14:11:56,
S3601628,1,29.6,51,17.9189501,06:06:2023 14:30:57,
S3601629,1,28,44,24.9530645,06:06:2023 14:14:16,
S3601630,1,29.2,53,21.3362715,06:06:2023 14:20:33,
S3601631,1,28.1,43,20.0885228,06:06:2023 14:23:22,
S3601632,1,29.3,51,19.5035217,06:06:2023 14:52:22,
S3601633,1,28.2,44,21.8678669,06:06:2023 14:09:22,
S3601634,1,29.2,52,13.7272093,06:06:2023 14:55:03,
S3601635,1,28.7,43,17.9349967,06:06:2023 14:49:58,
S3601636,1,29.5,51,20.2489308,06:06:2023 14:53:17,
S3601637,1,28.6,47,20.8127696,06:06:2023 14:25:12,
S3601638,1,29.7,51,15.9646845,06:06:2023 14:26:35,
S3601639,1,28.7,46,15.0470761,06:06:2023 14:51:28,
S3601640,1,28.5,44,20.4092356,06:06:2023 14:33:36,
S3601641,1,28.7,52,20.7871907,06:06:2023 14:21:28,
S3601642,1,28.6,50,16.8273502,06:06:2023 14:47:59,
S3601643,1,29,48,27.3337765,06:06:2023 15:10:37,
S3601644,1,28,49,19.3669646,06:06:2023 15:08:44,
S3601645,1,29.1,50,11.3321481,06:06:2023 15:05:01,
S3601646,1,29.2,51,23.0110784,06:06:2023 15:09:09,
S3601647,1,28.3,45,19.8647323,06:06:2023 15:08:18,
S3601648,1,29.3,53,23.4088622,06:06:2023 15:48:42,
S3601649,1,29.1,51,24.8902136,06:06:2023 15:18:48,
S3601650,1,29.5,52,18.781361,06:06:2023 15:11:04,
S3601651,1,28.7,52,18.7911053,06:06:2023 15:26:25,
S3601652,1,29.6,49,22.9945443,06:06:2023 15:53:14,
S3601653,1,28.9,46,18.8912491,06:06:2023 15:30:41,
S3601654,1,29.1,51,18.1438058,06:06:2023 15:25:27,
S3601655,1,29,51,21.4954357,06:06:2023 15:09:42,
S3601656,1,29.5,49,21.0225587,06:06:2023 15:20:42,
S3601657,1,28.9,51,21.6193645,06:06:2023 15:40:30,
S3601658,1,28.9,53,23.0315688,06:06:2023 15:23:16,
S3601659,1,29.2,50,19.4282246,06:06:2023 15:13:32,
S3601660,1,29,53,25.6726641,06:06:2023 14:59:39,
S3601661,1,29,52,21.4903437,06:06:2023 15:28:58,
S3601662,1,29,52,19.9038104,06:06:2023 15:24:34,
S3601663,1,28.9,45,17.8074112,06:06:2023 15:27:16,
S3601664,1,29,52,20.743366,06:06:2023 15:52:48,
S3601665,1,29.1,47,18.1436138,06:06:2023 15:12:35,
S3601666,1,29.9,43,20.7602325,06:06:2023 15:51:58,
S3601667,1,28.6,50,17.105508,06:06:2023 15:31:32,
S3601668,1,29.1,53,17.6334841,06:06:2023 15:19:12,
S3601669,1,29.4,51,17.5893208,06:06:2023 15:32:50,
S3601670,1,29.2,51,19.6785433,06:06:2023 15:03:32,
S3601671,1,29.4,49,19.4219108,06:06:2023 14:59:08,
S3601672,1,28.5,52,12.3693528,06:06:2023 15:02:28,
S3601673,1,29.2,49,22.8466987,06:06:2023 15:18:23,
S3601674,1,29.3,44,20.574633,06:06:2023 15:14:32,
S3601675,1,29.4,50,19.1156319,06:06:2023 15:50:38,
S3601676,1,28.7,44,21.9249272,06:06:2023 15:06:57,
S3601677,1,29.2,50,18.8027273,06:06:2023 15:31:57,
S3601678,1,29.5,52,19.8041582,06:06:2023 15:03:00,
S3601679,1,29.2,53,20.2226916,06:06:2023 15:01:53,
S3601680,1,29.4,51,24.9314367,06:06:2023 15:20:14,
S3601681,1,29,48,22.2483318,06:06:2023 14:58:39,
S3601682,1,28.7,52,11.5795199,06:06:2023 14:57:43,
S3601683,1,29.1,50,17.1758969,06:06:2023 15:06:26,
S3601684,1,29.4,54,20.9652244,06:06:2023 15:43:12,
S3601685,1,29,52,24.1728339,06:06:2023 15:14:00,
S3601686,1,28.6,43,13.6376636,06:06:2023 15:52:23,
S3601687,1,28.8,54,17.9364377,06:06:2023 15:27:41,
S3601688,1,28.8,49,20.3024568,06:06:2023 15:55:32,
S3601689,1,28.8,45,17.5500271,06:06:2023 17:55:36,
S3601690,1,28.3,43,17.5500271,06:06:2023 17:55:36,
S3601691,1,29.6,52,19.3678211,06:06:2023 18:14:00,
S3601692,1,28.3,53,19.3678211,06:06:2023 18:14:00,
S3601693,1,28.3,45,25.6744993,06:06:2023 18:15:10,
S3601694,1,28.7,48,25.6744993,06:06:2023 18:15:10,
S3601695,1,29,50,13.1474632,06:06:2023 18:15:42,
S3601696,1,29.2,52,13.1474632,06:06:2023 18:15:42,
S3601697,1,28.3,44,18.2699209,06:06:2023 18:14:35,
S3601698,1,28.6,44,18.2699209,06:06:2023 18:14:35,
S3601699,1,28.5,52,18.2210227,06:06:2023 18:03:18,
S3601700,1,29.5,49,18.2210227,06:06:2023 18:03:18,
S3601701,1,29,51,18.546958,06:06:2023 18:10:36,
S3601702,1,28.6,45,18.546958,06:06:2023 18:10:36,
S3601703,1,28.9,52,18.8065906,06:06:2023 18:09:31,
S3601704,1,29.5,51,18.8065906,06:06:2023 18:09:31,
S3601705,1,28.4,42,22.1062883,06:06:2023 18:13:27,
S3601706,1,29.9,52,22.1062883,06:06:2023 18:13:27,
S3601707,1,29.1,48,17.0285452,06:06:2023 18:11:33,
S3601708,1,29.6,51,17.0285452,06:06:2023 18:11:33,
S3601709,1,28.9,47,16.8920357,06:06:2023 18:12:56,
S3601710,1,28.6,53,16.8920357,06:06:2023 18:12:56,
S3601711,1,28.7,45,19.8478017,06:06:2023 18:16:15,
S3601712,1,29.9,43,19.8478017,06:06:2023 18:16:15,
S3601713,1,28.2,45,15.6341765,06:06:2023 17:54:55,
S3601714,1,28.7,45,15.6341765,06:06:2023 17:54:55,
S3601715,1,28.6,43,16.4726925,06:06:2023 18:06:59,
S3601716,1,29.5,49,16.4726925,06:06:2023 18:06:59,
S3601717,1,28.9,53,21.0158534,06:06:2023 17:59:02,
S3601718,1,28.3,42,21.0158534,06:06:2023 17:59:02,
S3601719,1,29.9,44,17.7926459,06:06:2023 18:16:50,
S3601720,1,29.5,48,17.7926459,06:06:2023 18:16:50,
S3601721,1,29,52,18.2192169,06:06:2023 17:56:20,
S3601722,1,28.4,44,18.2192169,06:06:2023 17:56:20,
S3601723,1,29.4,45,15.5765742,06:06:2023 17:45:59,
S3601724,1,29.8,52,15.5765742,06:06:2023 17:45:59,
S3601725,1,28.8,52,21.1536918,06:06:2023 18:05:22,
S3601726,1,29.2,53,21.1536918,06:06:2023 18:05:22,
S3601727,1,28.6,52,17.4673068,06:06:2023 18:06:11,
S3601728,1,28.9,48,17.4673068,06:06:2023 18:06:11,
S3601729,1,29.3,38,16.1285049,06:06:2023 17:44:22,
S3601730,1,29.9,44,16.1285049,06:06:2023 17:44:22,
S3601731,1,28.2,44,18.3049538,06:06:2023 17:53:04,
S3601732,1,29.2,53,18.3049538,06:06:2023 17:53:04,
S3601733,1,28.9,53,23.6323896,06:06:2023 17:43:51,
S3601734,1,28.7,52,23.6323896,06:06:2023 17:43:51,
S3601735,1,29.7,50,15.8027898,06:06:2023 17:59:59,
S3601736,1,28.6,45,15.8027898,06:06:2023 17:59:59,
S3601737,1,28.1,52,19.8835655,06:06:2023 18:12:15,
S3601738,1,28.7,42,19.8835655,06:06:2023 18:12:15,
S3601739,1,29,52,15.6266669,06:06:2023 18:08:52,
S3601740,1,28.6,47,15.6266669,06:06:2023 18:08:52,
S3601741,1,28.7,49,19.8940076,06:06:2023 18:07:53,
S3601742,1,29.1,50,19.8940076,06:06:2023 18:07:53,
S3601743,1,29.3,45,17.9425332,06:06:2023 17:51:10,
S3601744,1,29.3,49,17.9425332,06:06:2023 17:51:10,
S3601745,1,29.4,47,16.0192388,06:06:2023 17:37:44,
S3601746,1,29,51,16.0192388,06:06:2023 17:37:44,
S3601747,1,28.9,46,22.8795088,06:06:2023 17:50:15,
S3601748,1,29.4,52,22.8795088,06:06:2023 17:50:15,
S3601749,1,28.7,42,23.3975765,06:06:2023 18:04:43,
S3601750,1,28.1,44,23.3975765,06:06:2023 18:04:43,
S3601751,1,29.9,44,18.0941804,06:06:2023 17:49:35,
S3601752,1,29.3,49,18.0941804,06:06:2023 17:49:35,
S3601753,1,29,54,24.4928388,06:06:2023 17:57:24,
S3601754,1,28.8,48,17.276592,06:06:2023 17:57:24,
S3601755,1,28.9,53,16.4937687,06:06:2023 09:42:08,
S3601756,1,28.9,52,21.0469624,06:06:2023 17:54:11,
S3601757,1,28.6,51,21.0469624,06:06:2023 17:54:11,
S3601758,1,28.6,44,17.6628505,06:06:2023 17:43:18,
S3601759,1,29.3,53,17.6628505,06:06:2023 17:43:18,
S3601760,1,28.9,47,13.0831392,06:06:2023 17:45:23,
S3601761,1,28.9,43,13.0831392,06:06:2023 17:45:23,
S3601762,1,29.6,50,13.5883494,06:06:2023 18:02:33,
S3601763,1,28.8,48,13.5883494,06:06:2023 18:02:33,
S3601764,1,28.7,49,22.4073503,06:06:2023 18:04:07,
S3601765,1,29,53,22.4073503,06:06:2023 18:04:07,
S3601766,1,29.3,52,19.8881031,06:06:2023 18:26:39,
S3601767,1,29.4,52,19.8881031,06:06:2023 18:26:39,
S3601768,1,29.1,53,12.3193469,06:06:2023 18:27:33,
S3601769,1,29.5,50,12.3193469,06:06:2023 18:27:33,
S3601770,1,29.2,46,18.7536248,06:06:2023 18:28:16,
S3601771,1,29.2,45,18.7536248,06:06:2023 18:28:16,
S3601772,1,28.7,48,26.0927363,06:06:2023 18:28:53,
S3601773,1,29.9,44,26.0927363,06:06:2023 18:28:53,
S3601774,1,29.9,42,19.7996823,06:06:2023 18:29:35,
S3601775,1,28.3,48,19.7996823,06:06:2023 18:29:35,
S3601776,1,28.8,49,26.1709345,06:06:2023 18:30:10,
S3601777,1,29.5,48,26.1709345,06:06:2023 18:30:10,
S3601778,1,28.9,52,12.3253821,06:06:2023 18:30:44,
S3601779,1,29,51,12.3253821,06:06:2023 18:30:44,
S3601780,1,29.3,52,18.1816382,06:06:2023 18:31:21,
S3601781,1,29.1,52,18.1816382,06:06:2023 18:31:21,
S3601782,1,28.2,43,16.0964651,06:06:2023 18:32:17,
S3601783,1,28.3,44,16.0964651,06:06:2023 18:32:17,
S3601784,1,29,55,15.6916009,06:06:2023 18:32:51,
S3601785,1,28.8,51,15.6916009,06:06:2023 18:32:51,
S3601786,1,28,45,18.6833367,06:06:2023 18:33:54,
S3601787,1,28.2,44,18.6833367,06:06:2023 18:33:54,
S3601788,1,28.8,52,20.9723058,06:06:2023 18:35:03,
S3601789,1,28.7,53,20.9723058,06:06:2023 18:35:03,
S3601790,1,29.5,52,16.0299986,06:06:2023 18:35:34,
S3601791,1,29.2,51,16.0299986,06:06:2023 18:35:34,
S3601792,1,29,50,18.8586705,06:06:2023 18:36:36,
S3601793,1,29.1,53,18.8586705,06:06:2023 18:36:36,
S3601794,1,29.1,52,15.7070991,06:06:2023 18:37:08,
S3601795,1,28.9,49,15.7070991,06:06:2023 18:37:08,
S3601796,1,28,53,14.5065975,06:06:2023 18:37:40,
S3601797,1,28.1,45,14.5065975,06:06:2023 18:37:40,
S3601798,1,28.3,52,17.8808125,06:06:2023 18:38:21,
S3601799,1,28.3,43,17.8808125,06:06:2023 18:38:21,
S3601800,1,28,46,18.8224614,06:06:2023 18:38:57,
S3601801,1,29.5,51,18.8224614,06:06:2023 18:38:57,
S3601802,1,29.2,53,16.3568059,06:06:2023 18:39:28,
S3601803,1,29.2,52,16.3568059,06:06:2023 18:39:28,
S3601804,1,29,49,20.2678594,06:06:2023 18:40:05,
S3601805,1,29.8,50,20.2678594,06:06:2023 18:40:05,
S3601806,1,29,46,16.9321628,06:06:2023 18:40:40,
S3601807,1,28.8,50,16.9321628,06:06:2023 18:40:40,
S3601808,1,28,44,18.4743058,06:06:2023 18:43:24,
S3601809,1,29.4,49,18.4743058,06:06:2023 18:43:24,
S3601810,1,28.6,44,15.5838127,06:06:2023 18:43:52,
S3601811,1,29.4,43,15.5838127,06:06:2023 18:43:52,
S3601812,1,28.4,47,16.6381396,06:06:2023 18:44:24,
S3601813,1,29.9,45,16.6381396,06:06:2023 18:44:24,
S3601814,1,29.6,45,17.6648333,06:06:2023 18:45:26,
S3601815,1,28.5,49,17.6648333,06:06:2023 18:45:26,
S3601816,1,29.8,42,21.3345484,06:06:2023 18:46:08,
S3601817,1,28.4,42,21.3345484,06:06:2023 18:46:08,
S3601818,1,29.5,52,12.442756,06:06:2023 18:46:39,
S3601819,1,29.1,50,12.442756,06:06:2023 18:46:39,
S3601820,1,29.4,51,17.3981688,06:06:2023 18:47:08,
S3601821,1,29.5,48,17.3981688,06:06:2023 18:47:08,
S3601822,1,28.7,49,18.8418863,06:06:2023 18:48:08,
S3601823,1,28.9,52,18.8418863,06:06:2023 18:48:08,
S3601824,1,28.2,43,17.0674143,06:06:2023 11:53:15,
S3601825,1,29.1,52,17.0674143,06:06:2023 11:53:15,
S3601826,1,28.1,48,13.3537386,06:06:2023 11:56:09,
S3601827,1,28.5,45,13.3537386,06:06:2023 11:56:09,
S3601828,1,29.2,49,18.4346721,06:06:2023 11:56:37,
S3601829,1,28.4,44,18.4346721,06:06:2023 11:56:37,
S3601830,1,28.2,47,17.6359967,06:06:2023 11:57:08,
S3601831,1,28.9,49,17.6359967,06:06:2023 11:57:08,
S3601832,1,29.1,50,17.2939375,06:06:2023 11:57:43,
S3601833,1,28.3,47,17.2939375,06:06:2023 11:57:43,
S3601834,1,29,53,21.4335926,06:06:2023 11:58:13,
S3601835,1,29.1,49,21.4335926,06:06:2023 11:58:13,
S3601836,1,28.5,52,15.7564799,06:06:2023 11:58:45,
S3601837,1,29,51,15.7564799,06:06:2023 11:58:45,
S3601838,1,29.6,49,22.3360781,06:06:2023 11:59:15,
S3601839,1,28.5,49,22.3360781,06:06:2023 11:59:15,
S3601840,1,29.3,50,17.5895817,06:06:2023 11:59:48,
S3601841,1,29.2,49,17.5895817,06:06:2023 11:59:48,
S3601842,1,29.6,47,19.2888092,06:06:2023 12:00:20,
S3601843,1,28.1,44,19.2888092,06:06:2023 12:00:20,
S3601844,1,29.4,49,18.447863,06:06:2023 12:00:49,
S3601845,1,29.2,49,18.447863,06:06:2023 12:00:49,
S3601846,1,29,48,22.0458811,06:06:2023 12:01:20,
S3601847,1,29.3,52,22.0458811,06:06:2023 12:01:20,
S3601848,1,29.3,52,17.8085496,06:06:2023 12:01:53,
S3601849,1,28.8,52,17.8085496,06:06:2023 12:01:53,
S3601850,1,28.7,52,17.2961629,06:06:2023 12:02:34,
S3601851,1,28.9,53,17.2961629,06:06:2023 12:02:34,
S3601852,1,29.5,48,17.175183,06:06:2023 12:03:05,
S3601853,1,28.6,52,17.175183,06:06:2023 12:03:05,
S3601854,1,28.7,48,14.6076124,06:06:2023 12:03:39,
S3601855,1,29.5,51,14.6076124,06:06:2023 12:03:39,
S3601856,1,28.8,51,16.1189999,06:06:2023 12:04:07,
S3601857,1,29.4,51,16.1189999,06:06:2023 12:04:07,
S3601858,1,29.8,48,15.2612924,06:06:2023 12:04:36,
S3601859,1,29.1,49,15.2612924,06:06:2023 12:04:36,
S3601860,1,29.1,53,16.6533232,06:06:2023 12:05:03,
S3601861,1,29.8,50,17.0657978,06:06:2023 12:05:03,
S3601862,1,28.5,48,16.0724265,06:06:2023 12:05:25,
S3601863,1,29.9,43,18.40374,06:06:2023 12:05:54,
S3601864,1,28.7,53,18.40374,06:06:2023 12:05:54,
S3601865,1,29,54,17.8049919,06:06:2023 12:06:26,
S3601866,1,29.7,45,17.8049919,06:06:2023 12:06:26,
S3601867,1,28.2,45,19.5797768,06:06:2023 12:06:52,
S3601868,1,28.2,41,19.5797768,06:06:2023 12:06:52,
S3601869,1,28.7,52,19.6468427,06:06:2023 12:07:25,
S3601870,1,29.5,53,19.6468427,06:06:2023 12:07:25,
S3601871,1,29.9,50,22.8705035,06:06:2023 12:22:06,
S3601872,1,29.7,51,16.5737079,06:06:2023 12:22:06,
S3601873,1,29.1,52,18.9356203,06:06:2023 12:22:30,
S3601874,1,28.1,43,17.7660114,06:06:2023 12:23:03,
S3601875,1,29.9,52,17.7660114,06:06:2023 12:23:03,
S3601876,1,29.2,53,15.9340288,06:06:2023 12:23:39,
S3601877,1,29.6,51,15.9340288,06:06:2023 12:23:39,
S3601878,1,29.7,43,19.2869636,06:06:2023 12:24:18,
S3601879,1,28.8,49,19.2869636,06:06:2023 12:24:18,
S3601880,1,29,52,22.4821931,06:06:2023 12:24:53,
S3601881,1,28.7,45,22.4821931,06:06:2023 12:24:53,
S3601882,1,29.5,51,18.9508299,06:06:2023 12:25:28,
S3601883,1,28.8,51,18.9508299,06:06:2023 12:25:28,
S3601884,1,28.7,50,12.5470675,06:06:2023 12:26:00,
S3601885,1,28,45,12.5470675,06:06:2023 12:26:00,
S3601886,1,28.8,50,20.2949007,06:06:2023 12:26:33,
S3601887,1,28.7,52,20.2949007,06:06:2023 12:26:33,
S3601888,1,29.9,46,18.6248304,06:06:2023 10:47:45,
S3601889,1,29.2,51,22.0269664,06:06:2023 10:37:50,
S3601890,1,29,52,25.2086952,06:06:2023 16:51:18,
S3601891,1,29.2,47,19.0855062,06:06:2023 11:17:44,
S3601892,1,28.6,52,20.4573586,06:06:2023 11:34:26,
S3601893,1,29.2,53,15.6351489,06:06:2023 10:30:57,
S3601894,1,29.2,44,19.561509,06:06:2023 10:45:31,
S3601895,1,28.2,41,17.722416,06:06:2023 11:27:15,
S3601896,1,28.7,54,18.7983642,06:06:2023 11:31:12,
S3601897,1,29.6,49,24.7896177,06:06:2023 10:48:29,
S3601898,1,29.8,52,19.287067,06:06:2023 10:24:52,
S3601899,1,29.3,51,20.919841,06:06:2023 11:37:22,
S3601900,1,29.7,48,19.8902038,06:06:2023 10:47:03,
S3601901,1,29.9,42,19.2469524,06:06:2023 11:36:38,
S3601902,1,28.7,47,22.7295107,06:06:2023 10:43:46,
S3601903,1,28.6,48,16.6648072,06:06:2023 11:35:10,
S3601904,1,28.5,51,22.7213709,06:06:2023 10:41:33,
S3601905,1,28.7,50,19.8260881,06:06:2023 11:15:08,
S3601906,1,29.8,44,24.9752218,06:06:2023 16:50:22,
S3601907,1,28.7,54,13.6169529,06:06:2023 11:25:10,
S3601908,1,29.1,47,19.675049,06:06:2023 10:44:48,
S3601909,1,29,52,15.619283,06:06:2023 16:26:51,
S3601910,1,29.2,47,19.9091179,06:06:2023 11:19:24,
S3601911,1,28.1,46,25.3888593,06:06:2023 11:35:51,
S3601912,1,29.1,52,17.4593331,06:06:2023 11:21:46,
S3601913,1,29.3,52,19.2766117,06:06:2023 11:28:46,
S3601914,1,29.2,52,18.8189237,06:06:2023 17:09:16,
S3601915,1,29.4,51,20.7767185,06:06:2023 11:18:38,
S3601916,1,28.2,45,21.3770619,06:06:2023 11:29:36,
S3601917,1,28.7,49,20.0554468,06:06:2023 11:03:21,
S3601918,1,29.1,51,20.7013286,06:06:2023 10:52:11,
S3601919,1,28.7,46,21.0479318,06:06:2023 11:20:58,
S3601920,1,29.1,52,23.5220942,06:06:2023 10:24:05,
S3601921,1,28.3,45,21.7558278,06:06:2023 10:51:30,
S3601922,1,29,44,18.2225642,06:06:2023 10:54:14,
S3601923,1,29.3,52,20.4503671,06:06:2023 11:11:45,
S3601924,1,28,43,17.9517382,06:06:2023 11:10:13,
S3601925,1,28.9,51,18.7056255,06:06:2023 11:32:56,
S3601926,1,29,47,18.1902236,06:06:2023 11:09:35,
S3601927,1,28.4,45,19.6436043,06:06:2023 11:32:01,
S3601928,1,28.5,46,23.1170106,06:06:2023 11:33:44,
S3601929,1,29.8,43,23.4229602,06:06:2023 10:17:26,
S3601930,1,29,47,17.0588254,06:06:2023 10:19:28,
S3601931,1,29.2,47,21.3997588,06:06:2023 10:15:11,
S3601932,1,28.2,42,17.4362539,06:06:2023 10:30:12,
S3601933,1,29.1,50,17.7295799,06:06:2023 11:22:31,
S3601934,1,29.2,53,20.0932514,06:06:2023 10:49:47,
S3601935,1,29.7,43,16.3654344,06:06:2023 10:46:13,
S3601936,1,29.1,52,20.5352688,06:06:2023 10:52:55,
S3601937,1,29.1,52,17.203864,06:06:2023 11:08:53,
S3601938,1,28.4,52,18.1509712,06:06:2023 11:25:59,
S3601939,1,29.8,48,22.1740853,06:06:2023 10:59:35,
S3601940,1,28.9,52,19.2225881,06:06:2023 11:38:05,
S3601941,1,29.7,51,15.6588279,06:06:2023 11:05:57,
S3601942,1,29,53,22.6068303,06:06:2023 11:05:04,
S3601943,1,28.4,44,15.9653468,06:06:2023 11:06:47,
S3601944,1,29.2,49,21.992929,06:06:2023 11:30:22,
S3601945,1,29.8,44,22.5752679,06:06:2023 10:53:35,
S3601946,1,28.9,52,17.5690414,06:06:2023 10:21:03,
S3601947,1,28.8,47,20.7791715,06:06:2023 10:31:49,
S3601948,1,29,49,21.8200823,06:06:2023 10:55:22,
S3601949,1,29.7,45,20.2797995,06:06:2023 10:14:22,
S3601950,1,28.9,43,25.1238684,06:06:2023 10:57:28,
S3601951,1,28.3,42,16.476965,06:06:2023 10:43:02,
S3601952,1,28.6,42,17.2918274,06:06:2023 11:07:27,
S3601953,1,28.9,50,17.3977445,06:06:2023 11:08:13,
S3601954,1,29.2,51,20.6587363,06:06:2023 10:58:05,
S3601955,1,29,51,18.2788109,06:06:2023 10:34:40,
S3601956,1,29.3,53,22.5451964,06:06:2023 10:42:15,
S3601957,1,29.1,51,19.1335122,06:06:2023 10:18:11,
S3601958,1,29.6,49,18.8774384,06:06:2023 10:16:36,
S3601959,1,29.6,49,20.3196026,06:06:2023 10:12:12,
S3601960,1,28.4,42,14.6547934,06:06:2023 10:36:20,
S3601961,1,28.5,44,16.2101534,06:06:2023 10:38:35,
S3601962,1,29.8,49,18.6540634,06:06:2023 10:20:20,
S3601963,1,28.8,53,18.5257069,06:06:2023 10:15:54,
S3601964,1,28.9,48,17.7360946,06:06:2023 10:12:55,
S3601965,1,28.7,50,25.7081806,06:06:2023 18:27:08,
S3601966,1,29.6,52,17.7411005,06:06:2023 10:40:07,
S3601967,1,28.5,52,20.8689535,06:06:2023 10:23:18,
S3601968,1,28.5,47,15.4996775,06:06:2023 10:40:50,
S3601969,1,29,50,19.660885,06:06:2023 10:33:45,
S3601970,1,29.4,51,21.3267862,06:06:2023 10:22:33,
S3601971,1,28.8,47,20.1095993,06:06:2023 11:00:28,
S3601972,1,28.1,44,22.2560428,06:06:2023 11:01:52,
S3601973,1,29.6,44,18.2130398,06:06:2023 11:20:13,
S3601974,1,29.3,52,20.4919088,06:06:2023 10:11:27,
S3601975,1,29.2,50,20.552103,06:06:2023 10:21:47,
S3601976,1,29.2,50,17.4337842,06:06:2023 10:13:37,
S3601977,1,29,51,22.0812579,06:06:2023 11:12:54,
S3601978,1,29.1,52,17.3389692,06:06:2023 10:56:49,
S3601979,1,28.5,49,16.4062258,06:06:2023 10:32:33,
S3601980,1,28.7,48,20.2972582,06:06:2023 10:56:06,
S3601981,1,29,52,22.7021576,06:06:2023 10:37:03,
S3601982,1,28.8,45,16.7169141,06:06:2023 11:02:30,
S3601983,1,28.9,45,19.2218041,06:06:2023 11:15:56,
S3601984,1,28.6,44,15.6621703,06:06:2023 11:16:46,
S3601985,1,29.5,50,24.6980918,06:06:2023 11:01:09,
S3601986,1,29.3,51,18.6721534,06:06:2023 11:04:10,
S3601987,1,28.8,43,18.7863005,06:06:2023 11:11:02,
S3601988,1,28.9,52,19.8434707,06:06:2023 13:03:26,
S3601989,1,28.8,47,17.2013747,06:06:2023 12:50:48,
S3601990,1,28.5,46,19.8909167,06:06:2023 11:56:18,
S3601991,1,29.3,51,22.3529246,06:06:2023 12:05:32,
S3601992,1,28.8,53,19.6227226,06:06:2023 13:04:03,
S3601993,1,28.8,50,24.356894,06:06:2023 12:12:26,
S3601994,1,28.3,50,22.0153411,06:06:2023 12:21:29,
S3601995,1,28.2,45,22.2937607,06:06:2023 12:02:41,
S3601996,1,28.8,46,19.7708395,06:06:2023 12:28:35,
S3601997,1,29.2,47,20.8036483,06:06:2023 12:55:28,
S3601998,1,28.2,42,22.2207323,06:06:2023 12:01:17,
S3601999,1,28.6,49,20.7388931,06:06:2023 12:36:51,
S3602000,1,29.2,51,21.3047628,06:06:2023 12:00:37,
S3602001,1,28.7,49,18.4616463,06:06:2023 15:05:02,
S3602002,1,28.7,52,17.9577634,06:06:2023 15:11:34,
S3602003,1,28.8,50,16.6302736,06:06:2023 15:27:04,
S3602004,1,28.1,46,24.6976198,06:06:2023 15:17:57,
S3602005,1,28.9,51,19.0936255,06:06:2023 15:57:44,
S3602006,1,28.2,45,17.207341,06:06:2023 14:36:31,
S3602007,1,29.5,49,21.6755205,06:06:2023 15:46:26,
S3602008,1,29.9,44,16.783798,06:06:2023 15:34:13,
